review_id,user_name,rating,content,date,category
e978c55b-c1f0-47a5-846e-a1ad289b82c9,Heather Griffin,3,I've spent too much money playing this game. Just in the last 24 hours I didn't receive 2 of my purchases. Then it's ridiculously hard to get your money back smh,2024-11-11,Uncategorized
c99e1036-a830-4bff-9181-52a61d03519e,Eli R.,1,I think this game broken. Pick up puzzle pieces for what to do nothing with them. And the axe pick also doesn't work collecting for what not to use.,2024-11-15,Uncategorized
986b60ad-89fa-459a-94c3-71dfe74b64d4,Michelle Santos,1,I did not receive my tournament award.i was on the 2nd place and I completed the Aztec mission and when I about to claim the rewards it always lag or the game always stop.pls fix it,2024-11-11,Uncategorized
1e616fb8-fd41-4092-b32b-7e8831e333c0,Mike Barkers,1,The game is a scam all pop ups and then they don't give earned rewards and if you contact them they do nothing except call you a liar and ask for screen shots no one screen shots every aspect of the game they take months then tell you the game is fine its you this is what you would call an intentional fraud they are swindlers who blame everyone else can't take responsibility for their own games errors or glitches but is totally programed to rip you off of your time and money,2024-11-12,Uncategorized
11a7c2a1-b94b-43b9-963c-19a1a0e3271b,Joseph,4,"So far, this is better than other board games I have been playing. They are more generous with 🎲 and plenty of tournaments to win more dice. I love it. Cool.",2024-11-13,Uncategorized
09b2680b-2bf7-4e79-988f-3578e0d8bce1,Lance Zodrow,5,This is a fun game I like how the farther you go in the game the more new things become available. It doesn't just stay boring like most games.,2024-11-13,Uncategorized
1a388267-98ef-48a9-8a90-f433432f9987,David Kerr,4,"Relatively fun to play, but the in-game pop-ups suggesting you buy game materials get a little annoying.",2024-11-15,Uncategorized
b06ec584-8b9b-4fcc-9f14-a020a8bbd02f,Latanya Engleton,5,yes sometimes the game messes up but contact customer service and they do help and compensate you for your loss. I love this game.,2024-11-13,Uncategorized
f28ddea6-2176-4f32-af7b-57e0c77c5b54,Tania Pittinger,5,This game is so much fun and very addictive. Yes there are some ads but very few ...no cost at all,2024-11-13,Uncategorized
bb9db3df-bff0-44a5-89a2-6c23ba224a31,Cindy Ming,1,The game was fun until they started taking away free stuff. First it was free dice for each new building you started. Then they took away the daily free rolls. As you progress in level they take away forcing you to pay. This senior cannot. So uninstall it is. Bye bye. Greed took over this game. They sene a generic we don't see the problem.,2024-11-11,Uncategorized
fc9972c4-f394-43d1-bf9a-26a9550fe79f,David Trapp,1,So many pop-ups trying to get you to make in have purchases that you spend more time trying to get out of them than you actually get playing the game,2024-11-13,Uncategorized
af66828d-e34f-4e2f-935c-53596b9e7df7,Timothy Bernard,5,"One of the best in its genre, DEVS please make an update, pixel 6a android 15, it keeps force closing. My assertion is that it's a problem with Android 15 compatibility",2024-11-13,Uncategorized
06f063c4-d544-4026-af3f-d214313dd3c9,Carrie Lynn,5,I love this game. it's a lot of fun and great way to blow off steam. Easy to win and losing is even a fun moment. ❤️,2024-11-15,Uncategorized
b5a8412d-5420-49f4-b2fb-98b2cf3cab41,Shane David,5,Great graphics 👌 !!!! $$$ is good with alot of great adventures along the way ..!! 5 star for me guys !!!%100 👦,2024-11-15,Uncategorized
d49280cc-6554-433c-ae9f-98a953f9f7ac,patricia vickery,5,This game is really cute and a great distraction to keep stress down and just to have something to do in your free time,2024-11-15,Uncategorized
bde72091-1dfe-4ed5-9e5a-09302a98923d,Stephanie Gerjovich Martin,5,I really love this game and the combination of different mini games all combined into one. It's great !!!,2024-11-16,Uncategorized
84a2da37-3c60-40b9-8ff8-48c0768b94a9,Kelly S.,5,"I started playing early 2023, I absolutely love this game. This game is truly addictive! It is now November 2024 and I am still playing. I am the leader of a fantastic team in the game, and I still love playing every day!",2024-11-12,Uncategorized
d4e945cd-06f8-4699-a564-97d4db43a1cb,Joan marie Abortigue,1,"one of my invite who played this game, dice was not credited to my acct update uninstalling, have 3 successful invites today, they installed the game, played with me but got nothing.",2024-11-12,Uncategorized
054b2acd-b178-4b7a-a45a-90f1322e2ac4,Prince Wilson,4,I won the date night challenge and collected all 5 items and it still haven't given me the prize . It a good game but why aren't the prize given when won??,2024-11-11,Uncategorized
4661b796-8e59-427e-bf6f-6b72dabf3c5f,Lydia C,5,"A Great game. I love it 😻😁 cool a great time, gm❤️ this is a fantastic family game. My friend and family enjoy the game very much 💖 it's so much fun all the time 😍",2024-11-15,Uncategorized
608ebec4-af51-4fdb-8898-7225f8f13c55,Jasmine Brown,5,Very fun and addicting... When you want to quit you jump back in because of an attack or someone stole your 🤑... 💰,2024-11-15,Uncategorized
1dd135ab-0d49-4d70-ba42-2234330d823d,Gloria Dunne,4,"New here, but so far so good. I would've to see more random players to attack. I cant seem to find that option yet.",2024-11-12,Uncategorized
af479bc1-b7db-448f-b28b-71c09d825d85,Vanessa Banda,1,Been struggling to add my friend from facebook to participate in the sticker sharing. Ridiculous. You must allow us to add friends in the tournament groups,2024-11-12,Uncategorized
9bdbef42-197d-4899-83f7-865520f3cbd8,Amie Scholl,3,Its a Cool Game until u start getting Ripped off by Not Receiving ur Rewards that u expect especially if U spend $$ on here! Have had several occasions that I Did Not receive my Rewards when expected and missed out on winning More Tournaments,2024-11-12,Uncategorized
b81a1d72-11b6-4aac-9a75-5c273a9abc7a,Chrystal Miller,2,Awesome until I lost hours of game play after freezing up. I'm seriously thinking of uninstalling because of it.,2024-11-13,Uncategorized
6582f377-776f-4a8f-a50c-8f36c2ab761e,Robert Greear,1,The game shuts down in the middle of playing it I have wrote the support people and it's only getting worse if it's not fixed soon we all will delete the game,2024-11-11,Uncategorized
2395fcdc-443b-41ae-8942-05529d304abc,Cindy Nave,1,"It shouldn't take 5 to 10 minutes for the game to fully load, it's constantly glitching.",2024-11-15,Uncategorized
854bfe8a-225e-4748-8257-6e796da0d637,Kim Dill,5,I love this game forever ..Fun still fun exactly I do that omg you gave ne tge chills love l9ve been with this game I think 5 years if not I'll be here till I can't play anymore and for that makes me happy it's fun lighthearted and a joy,2024-11-14,Uncategorized
8ad804f3-4ccc-41bb-ad32-7c2981a84730,Jimmy Mitchell,2,"Now it's a good game, keeps crashing!! Don't know how many times I have uninstall and reinstall this app!!",2024-11-11,Uncategorized
d22970e7-498b-4797-840d-43625a3bbc15,Jeremy Davis,4,Pretty fun game ...I just think there should be some kind of little auto pilot ..for when your at work !!..,2024-11-14,Uncategorized
2aa64cff-9280-4734-bff6-961975856737,Collin Bohannon,4,To many times want me to buy rolls and other items when you run out of rolls the only way to continue is to buy more or wait the 24hrs,2024-11-13,Uncategorized
75b6d25a-5fc4-4472-9da5-bb7562d02214,ariel bryant,2,So I bought a game pack but could only redeem it every 15 mins and then if I waited too long it expired. That's really horrible,2024-11-13,Uncategorized
1cf99630-d64a-4845-b6a9-de6f24e07c14,Linda Leasure,5,It's alot of fun playing but this is my first time really playing it so as far as rewards if any I haven't received any thanks,2024-11-14,Uncategorized
78545977-fc4c-46dd-9329-3d8b0dacf6db,Theresa Cole,5,I'll love the game but had some issues with it but I uninstalled it and then I got it again and it is doing good now hope it stays that way because I really like playing this game .,2024-11-13,Uncategorized
d38f790f-be0f-4c3c-9571-a1d9f2dad233,Ian Ashcroft,2,You can't keep playing without having to pay at some point. Otherwise you can get a half hour a day (maybe)...✌️😁👍,2024-11-14,Uncategorized
10098ddf-28f0-4cfb-bfe2-82201544518c,Ilya,1,"I finished the tournament in first place, but I didn't get my rewards. Support hasn't responded to me. I made several purchases to get a higher place.",2024-11-11,Uncategorized
8443aa82-c695-44ce-bfd8-1efe50047092,Dawn Bass-Briscoe,4,"It is fun, but I just wish you could win more dice instead of always having to pay all the time",2024-11-11,Uncategorized
38cd231d-6952-4d3e-917a-202b09f5b320,Uncle My,5,I am a blast playing them little dude's make my day and I'm 63yrs old. Fun game to play!!! Just keeps getting better all the time.,2024-11-13,Uncategorized
08ee9aa6-e0ae-40a1-bc1e-d1a225fa2652,Dustin Murray,5,"So far this game is fun. We will see if it becomes monotonous like most games like this, but it has a chance to be good.",2024-11-13,Uncategorized
aa3602e6-3366-46a2-afcc-881d6ab00498,krypto knight,5,Like the graphics. Keeps me interested. Very 😁 wish more of my friends would play.,2024-11-15,Uncategorized
de77496c-4654-45a7-b920-63be3469dced,Kaleb Vickers,1,"I stg if you people add any more ads we won't have a game to play, we'll just be playing popups!",2024-11-11,Uncategorized
187bf311-e640-48c5-adcb-6adf83938a0f,Scotti Hill,1,Game freezes and can't play at all Response to yours.. I have plenty of space on my phone.,2024-11-15,Uncategorized
756692c7-6742-44d4-a990-5ed79a51140c,Kathleen Paterson,5,Love this game but as I get further along it's quite costly and I can't afford to break my piggy bank or buy other offers.,2024-11-13,Uncategorized
d0df0460-1e94-4aea-a1bc-36566bb34828,Mallisa Ordonez,5,"I really enjoy this game , very relaxing and addictive lol , so cute to watch the creatures laugh at u when u blow up lol too cute",2024-11-15,Uncategorized
0e6e1a8f-8436-48c0-9ff4-b5ac7caf3b00,Michael,5,Great game but for the last few days I don't get any credits...no gems at all? Please fix the problem because I'm wasting my time. Update on Dice Dreams: Problem was solved..thanks team. Now I enjoy the game even more.,2024-11-16,Uncategorized
35c48810-dbba-441c-842c-a4c661b96c04,adventures with serene&adam,5,Perfect game to keep you occupied live the multiple little games if you like playing monopoly go this game is similar,2024-11-15,Uncategorized
d7720be0-e314-4473-8f6b-d4830a69133c,Cathy Lindemann,2,"It's harder to get pets, you don't offer the opportunity to get cookies here lately. What's going on? Did EA sports buy this game too?",2024-11-15,Uncategorized
3c24729f-044f-4fa9-b84b-b88779fe1266,Vintage Killer,1,You guys keep changing the game and it's not great. I know a lot of people who is saying the same.,2024-11-15,Uncategorized
2fd26bb0-1e21-45a9-8054-97efe3c1fafa,Ray handy,4,Great just wish I could spin and play all the time without waiting or money,2024-11-14,Uncategorized
a68daf35-6a7f-4401-a46a-945735f37e85,Amber Bates,5,I love the game but I hate the lag and also when I get on a roll the game just kicks me off.,2024-11-15,Uncategorized
898fd43a-35f7-49e1-bd43-69b79f79248d,Jessica,5,New have keeps me occupied. I love the stages of the game the themes area51 is my favorite,2024-11-15,Uncategorized
d02fce62-08d2-4630-bb10-f3e4ea5be52d,Alison Warren,5,Absolutely love it!! Have hours of fun 🙂 still playing!!!,2024-11-14,Uncategorized
587e74b6-2c98-4840-b194-c50aedffcbbc,Jacque Rider,5,So much fun! 😊 (Excel much faster.with in app purchases.),2024-11-15,Uncategorized
939f4bdb-6c18-49be-b1ae-a53961025b96,Teresa Evans,5,I'm addicted to this damn game. And I don't understand why but those are cute little monkey things.,2024-11-13,Uncategorized
1a56c375-4b89-4fa8-a551-bb02a85fff11,Clarence Bass,5,"It's fun, relaxing and easy to play. Easy to get along with others. You can do at your own pace.",2024-11-11,Uncategorized
d51f4118-c71f-4fdf-befc-7ce3ba854047,Chef John Oddie,5,"THIS GAME GETS EVEN MORE FUN EVERY TIME I REACH A NEW KINGDOM.. This is my stress relief. Lol, very addictive. Still loving it!!! #1 Game... Thank you ❤️ ❤️❤️❤️",2024-11-12,Uncategorized
e5ab53e6-973d-4ea1-b9ff-225eb52f9000,Tamara Spain,5,Great way to kill time. Characters are so cute!,2024-11-14,Uncategorized
6edc2308-70d6-48c1-9471-70fa635c2e96,Angela Owsley,3,"The past few days, the game hasn't loaded or played properly. Very frustrating.",2024-11-12,Uncategorized
af8aa43e-0cc0-4831-8f0f-f888c7988845,Kristie Hoffmann,4,A great little time filler loads of fun and easy to navigate and use 😀,2024-11-15,Uncategorized
faba2ae4-0fea-4063-8f1c-d972c6c97a1f,Tamara Sharp,2,I used to love this game but now it's so many ads I can't even get to play before it just glitches out.,2024-11-14,Uncategorized
d5cd1cc6-d12e-4712-bbf1-00848f8bfe17,Heather Neiman,1,Fun game until you get farther along then game glitches shuts off after you win a game then doesn't give you your points very aggravating,2024-11-13,Uncategorized
7e71309a-7499-4ef6-87ae-a1370c6e5b03,sarah bou diab,5,I'm facing an issue when opening the game. This is issue happened months ago and it's still the same why I'm getting this error?? Error code 255,2024-11-11,Uncategorized
d1e6da9f-8836-46a3-8ac6-c466fa718502,Har vin,5,It's so lovely I like the idea of yours and it's like we are saving the kingdom I like this game the other games I play average,2024-11-11,Uncategorized
8e5d5aef-a114-4e0d-b9be-cebaff974132,Dorothy williams,5,"This games is awesome,it will keep your interest above and beyond its just a great game whoever thought of this, myhats off to them.ajob well done..",2024-11-11,Uncategorized
11d10cad-870f-42cb-88b0-12496b30b2c7,Ben Pearson,3,It's a good game BUT it spams you with things before you can play and it is a clear rip off of Coin Master,2024-11-11,Uncategorized
a1579cf9-c47f-49d8-9ea4-7d26f8d3321a,Patricia Clark,5,Love the game. Just don't like the time to get bonuses is so brief.,2024-11-13,Uncategorized
b731667f-28f1-49bf-95f4-81cd197598fb,Justin Allen,5,Fun and simple. Few annoying pop ups. But nicely addictive.,2024-11-14,Uncategorized
0cd77c3b-3cc1-42f4-ac8e-93b45202f58c,jessica necaise,5,It has the best animation I have played for a bit and haven't seen any bugs,2024-11-14,Uncategorized
cebc3157-0be0-4237-b9b6-eea02374404f,Evelyn Vandeneinde,5,This game is very cute even for an old gal like me! 👍 still playing and loving this game!!!!!! I'm still loving this game their little laugh tickles me lol update: 8 am still loving this game!!,2024-11-11,Uncategorized
1ee22706-f32c-440d-9614-0246066bf7ff,Margaret Carson,5,I love this game the only thing wrong it goes off when you're purchasing and receiving free items,2024-11-15,Uncategorized
93c37331-a2d1-466a-bdd0-2118fe839b76,Roberta English,5,I have been playing this game for quite a while and I really enjoy it. It's a great distraction when you need it.,2024-11-12,Uncategorized
2609bd2e-112e-4a2b-9556-0732aad1d8a9,JoAnn Bowen,5,Addictive and fun! I'm perfectly having a blast! So many new things. AWESOME ❣️,2024-11-12,Uncategorized
31d4d270-2cc7-4e45-bf81-fcb569992fbc,Cynthia Kirvin,5,Fun game I just love playing it's very relaxing and just a whole lot of fun.,2024-11-12,Uncategorized
ac024d5d-db23-4fbd-b087-b30f3cef7130,Michael Culley,1,It tells mey app is out of date after I reinstalled it and won't let me play or give me an option anywhere to update,2024-11-15,Uncategorized
03d21919-e559-4cac-99c2-64ea813484b6,Brenda-Lee Assailly,5,It's a cool game and bloody well addictive!! I find it relieves stress! Lol 😁,2024-11-14,Uncategorized
d93aad42-5a98-4218-92a0-78f73fe34e31,Renee Obernauer,5,Win win win. This game keeps you moving along no boring stuff. Still playing and still love this game.,2024-11-14,Uncategorized
69f17b6c-5fcb-4d89-95fb-71a69b644c6b,Jimmy Johnson,5,Dice Dreams is a great game to play and costumer service is great also for the entire family,2024-11-15,Uncategorized
a4d550ce-be0c-4325-81b8-ee8d10c911dd,Leanne Fawcett,4,"Its ok but rewards are harder then it looks. I do this game through cash earning, but its ok",2024-11-12,Uncategorized
1d5c2083-ad33-4e9b-bb44-4bb4ba28791f,Kelly Courtney,4,It still won't let me play it stops on the middle of the game and sends me back to home page,2024-11-12,Uncategorized
ce56d38a-31c8-4f09-a72c-d141328f96cb,Gary Triche,5,This game is so funny and the peons sound so cute... lol love it. And I'll steal everything you got...js,2024-11-11,Uncategorized
475bfc94-c9a0-4c8a-93fb-d12f21cf7993,Asfaw Family,5,Game is very enjoyable and can be played without spending money. And it's my favorite game,2024-11-12,Uncategorized
6361ebf4-2799-4524-961d-7acedc90403f,Millisa Pettaway,5,I love this game cause the whole family plays. It's the only one we play together!,2024-11-15,Uncategorized
e7ed04bf-d158-4f47-9375-3b57d5cd224b,Treva Gabrish,4,It's a fun game. It's a little lazy in places but very playable.,2024-11-13,Uncategorized
a4c8741e-4359-4b36-a705-828896bd9e42,Richard Russell (services),5,"fun game amazing to play adventure , build, its just amazingly fun to play...",2024-11-14,Uncategorized
a09d3b0b-994d-4fb9-9425-bad4777e2f2b,Ethan Modeste,5,It is a very interesting game to play I love to distroy my family members kingdom.😂😂😂,2024-11-12,Uncategorized
dd43dd7b-9b0d-4107-a214-cc0d2d6941df,Letha Lawrence,4,It's not even close to my favorite games but it's fun and moves along at a quick pace.,2024-11-15,Uncategorized
f41898c0-acb1-44da-b4d3-6759500268a6,Joe Zimmerman,1,everytime they update something gets screwed up when they learn to actually fix their problems I'll give more stars,2024-11-11,Uncategorized
73a548bf-2977-4e4c-bb96-721d9a87c2f5,Barbara,4,Petty easy and time consuming but too many pay for this and that very annoying,2024-11-11,Uncategorized
fd346009-0b6c-479d-95ae-79f96dec5f29,Eugene Graddy Jr,3,Why does it run so slow and I have unlimited time on the phone because this is One of my favorites,2024-11-11,Uncategorized
5e390260-5791-481f-9aed-e4390ee5d5de,Bianca Rivera,5,Love this game! So much fun and great to play during downtime!,2024-11-13,Uncategorized
ab21ad2c-f5d6-41fd-82a9-ea2d97eda273,Julie Sanders,2,Whatever the update was sucks . Game keeps freezing now . About to delete it,2024-11-12,Uncategorized
f6ba2760-45ec-433c-b91a-d0c5e310bafd,Carmen Adams,5,It's really easy to play and progress. Really enjoy playing.,2024-11-12,Uncategorized
a2ab6f50-18ae-4f28-8fd1-405ce58d366a,Stephanie Lewis,1,It shuts off while I'm in the midst of playing. Getting real annoying,2024-11-13,Uncategorized
0f1844fe-4dca-4b14-b889-d3a8bb285e00,Nana Xava,4,"Is a pretty good game, entertain a lot. And nicely designed.",2024-11-11,Uncategorized
9f11d3e4-4dd9-47b7-968b-1e51188577e9,Glenda Street,5,This game is so addictive! Cute characters...I can't get enough of this game! I love it!,2024-11-14,Uncategorized
475ac01b-c4eb-47ab-9efa-58d6bdfc4868,Andrew Bouchez,5,Just different but easy and fun to play. So far Im Enjoying this game.,2024-11-12,Uncategorized
c804902e-d976-452c-af3f-b05fbc677b5d,Sheron Drayton,2,I just was playing and I had won the pixie game where u can get extra dice and things and it didn't give me my dice and wire cutters to cut the wire I had won 12 wire cutters and 200 dice and it didn't give it to me,2024-11-13,Uncategorized
75a806c8-aba7-4784-adce-1a775733e683,Lucinda Beldin,5,I love this game and it's easy to play. Download it your enjoy playing it as much as you do,2024-11-13,Uncategorized
8732f1f9-3eac-4f4e-9624-b277b3a066cf,Elise Boyd,5,Fun games very colorful and I like it so far just started playing.,2024-11-11,Uncategorized
d07a062b-97a4-4665-b9c4-2a480c28e065,Darren Michael newing,3,I've had three strokes I have to keep installing and deleting this game 8 times a month,2024-11-15,Uncategorized
f9642c66-d105-4b03-b27b-74693c53b5be,Debbie L Baxter,5,Rolling dice to earn coins to build your castles or islands & then rolling dice to attack fellow players kingdoms to steal their coins.,2024-11-14,Uncategorized
daa6b2af-02bc-48e7-a20c-d4d539f3ce69,marie marie,3,Like the game .It's obviously quite popular wanted to play for a bit longer even just trying it out but I had to quit many times because it wouldn't work as almost if it did so when it felt like it . So my initial interest got smoldered out .Then it turned into disinterest like if it works when I open it fine if it doesn't who cares ? So I sort of experienced this instead of the attraction of the game . It was attractive I was just trying it out though .So nothing ventured nothing gained .☄️,2024-11-14,Uncategorized
1cdbe241-89a3-4458-ba8d-ae7d3482bb1c,Betty Toronjo,5,Thank you SuperPlay for correcting the error in the app.,2024-11-12,Uncategorized
03bda505-9a5e-441d-a88d-05a939aa9355,kathy mcmurrin,5,Lots of fun!! Great sounds and characters!!,2024-11-14,Uncategorized
9a780af3-f194-4b75-b55b-4d34725cf10e,Elena DeBeau,5,So much fun! Great improvements with the upgrade!!,2024-11-15,Uncategorized
4e65ad4d-a682-4a08-a3bd-f0d78ea01808,tammy lewellen,5,Love it its the best it's great I can't and don't want to stop playing it love them,2024-11-14,Uncategorized
113cf69e-2137-4c97-9d3a-65e023ef56d7,Lisa Marlow,5,I love playing this game it has different boards and it keeps it interesting,2024-11-14,Uncategorized
1a0477f2-c2d5-4784-a720-4b0c2ea1332b,Mary Wright-Haupt,5,Try this game it's very addictive. You can play with friends or family.,2024-11-11,Uncategorized
d052788e-768f-49fd-b2cb-ffa9c938b3d4,Laketha Bordeaux,5,I really enjoy playing this type of game. It's very relaxing and fun all at the same time,2024-11-13,Uncategorized
604e6057-cf4d-490c-a909-3b771b434ce7,Carlos Alexander,5,Great need more cons and value to play for real money,2024-11-10,Uncategorized
77b6143f-f42c-49f3-8735-b9b29e4f2cb5,Carissa Franch,5,I play it every day and still get to do stuff without spending a bunch of money.,2024-11-12,Uncategorized
5dd281f7-ee1d-4f79-8fbe-75537eeee7a1,Kelly Proctor,5,It's telling me to update and there is no update..so won't let me pass that spot that says update,2024-11-15,Uncategorized
2e4dff5a-9a84-425a-aa79-5dde3a0f5944,Margie Valenzuela,5,"Best, Addictive Game Ever! 4 words describing it.",2024-11-12,Uncategorized
bb82ef4c-454a-4696-b038-8caa5313bc96,Anoesjka Augustine,5,The game is very entertaining and the characters are so cute,2024-11-13,Uncategorized
e6989ba5-c5a4-42d7-9078-9704edb076c2,Aca Petrovic,2,"the game is great and really addictive, but a few times it happened to me that the game stole my dice, for example, a little while ago I got 1400 dice and when I exited the game and entered, they were gone. They are very rude, the same thing happened to me when I won a tournament a couple of thousands of dice from the tournament and in the end I don't get them because something goes wrong and disappears... The paytowin game",2024-11-13,Uncategorized
6a9b5a3e-a590-4469-b7d3-25063537ec54,Bayrem Sayari,1,You can play for free but anything else is paid. They made free stuff paid so you can get your free earned rewards. And sometimes you don't get your 1st place prize in a tournament just because you're not paying for special offers. I had to delete it before because of this but i guess I'm addicted to rolling the dice,2024-11-13,Uncategorized
3b3fe843-9ab2-4250-a59c-755e854c75ac,Stylish Home Designs,1,DON'T add people from Facebook friends because there is NO way to remove them. HUGE flaw with this game is they don't allow you to remove friends. People will start spam attacking you. You have to buy rolls to have as many chances to attack them back. I added someone who plays all night and day. He buys rolls to keep attacking. One or two stacks is fine but this game and support allows people to abuse the friend option. I'll be deleting the whole app since they don't allow to you remove people.,2024-11-11,Uncategorized
429cf92c-d098-46bd-ba7d-006421b2330f,Carrie Barrentine,4,"Im absolutely ADDICTED to this game. Its adorable, easy to use, fairly easy to advance, great in app deals! The only reasoni give it 4 instead of 5 is because i havent got the hang of sticker trading yet. I have SO MANY duplicates and nobody to trade with.",2024-11-15,Uncategorized
045176c8-b6d9-43f9-a2a6-a6a9f9487a41,Shaddow_pet,4,Is a fun game but I just bought dice from the piggy Bank and it did not give me the Dice. Was I supposed to do anything else to get it?,2024-11-14,Uncategorized
25fec16a-2d81-4c5c-ab1c-3d694e63473c,James&Ashley Powell,5,Here lately the game isn't working kicks me off or freezes an I lose rewards an rolls,2024-11-14,Uncategorized
7c6b337e-5f69-4692-8213-dcd58a49ef00,Dominique Marie,5,Super fun game always new challenges never gets old,2024-11-12,Uncategorized
5348c64d-2753-42cc-967e-a21f7cade90e,Fred Hanson,4,"Not a bad game , but it seems to freeze up a lot",2024-11-15,Uncategorized
e9c79584-4015-42a7-9089-ea531f3c38a2,Aaron Johnson,1,this app cheats you and don't matter what u do it takes and screw's u up on it it got to were if I didn't spend money on it I didn't get anything even though I spent money on it and it still screwed me over,2024-11-15,Uncategorized
ddf7cb50-6928-4f09-9a0d-a17907a5201e,Lamari Taylor,5,REALLY FUN GAME 🎮🎮 I LOVE IT AND HIGHLY RECOMMEND IT!! LOVE PLAYING WITH FAMILY AND FRIENDS,2024-11-14,Uncategorized
15f98157-5a1d-4976-ba6d-47e070793995,Jeremiah Patterson,5,It'd very interesting and fun I'm enjoying playing and it's relaxing,2024-11-12,Uncategorized
a0614933-57f2-4e71-9a1c-dc27e94a7f70,Clowaters,5,Great game to kill a few minutes multiple times a day,2024-11-13,Uncategorized
d9d6e83b-c9dd-4e8a-b853-3ef53a8011ec,Partygirl_Shy ́ann 8,5,I love this game but since last night I haven't been given my rewards I earned a pixie and clippers but I never received either one of them. The it's self is amazing it's really helps keep my mind occupied from stress. The only thing I don't like is not getting my rewards I earned,2024-11-12,Uncategorized
af8b097f-7855-4789-86e0-ef3914dfc9e0,Nicole Van Der Berg,5,Love this game. Only this is the rolls is so little hehe.,2024-11-15,Uncategorized
7ceab7ef-c67f-4b93-a9c7-750796214fd2,Shannon Crothers,5,You did me a solid and reset me to challenge my grandchild. Thank you!!,2024-11-14,Uncategorized
39601d1b-1fac-476f-ae62-1c7f9f01e7d5,ShiaAnn Simon,5,This game is incredible and fun to play in my spare time 😁,2024-11-13,Uncategorized
1bbd3b38-3f18-4021-b5e2-54292e8f640e,Joshua Mccoy,4,in the beginning levels but not bad so far,2024-11-15,Uncategorized
2dc0aa71-58fd-4af3-8719-b9cbbc17e71b,Farrah Turner,4,"Is anyone else's sticker heist frozen? I have 28 cutters left, and it will not move to the next laser.",2024-11-11,Uncategorized
d589f9ba-88f3-4d3f-88d5-f77aa5a37897,Jasmine Keller,5,Fun game. The little creatures are cute,2024-11-11,Uncategorized
4cd634ad-06b5-4913-b3be-2018001c7f51,Madison Roberts,5,This is a fun little game. Love the graphics,2024-11-13,Uncategorized
bfa8c25a-c610-447e-a5e6-d5418f5aa468,Linda Tatum,5,Graphics are phenomenal. Also enjoying Domino Dreams,2024-11-13,Uncategorized
21d2a776-dff4-4cd0-bb03-de4e97785817,Florence Ramonyai,5,Simple to play and great rewards,2024-11-15,Uncategorized
7e7d1576-9208-4c45-8f9c-ff91b298a894,Aurora Simpson,1,"UPDATE 11/10: LOOK AT THEIR RESPONCE! HOW IGNORANT ARE THESE PEOPLE. I HAVE SENT HOW U STOLE MY MONEY. NOONE HAS ANSWERED MY RETURN message THAT THEY WANTED/REQUESTED. NOONE TALKS UNLESS THEY ARE PLATELET ANSWERS! I AM GOING TO NOW CALL FCC, ATTORNEY GENERAL, AND BBB. THIS GAME HAS TO MANY BUGS,AND IT APPEARS NOONE CARES.LATELY YOU WIN THINGS,BUT YOU DONT GET THEM 450 FREE SPINS. FREEZES I LOST 2100 SPINS BREAKING PIGGY BANK IT FROZE! SO I HAVE TO FIGHT NOWAY. I WILL BE REPORTING ON 11/11/24.",2024-11-11,Uncategorized
a658df6b-7751-4131-84dd-b805f79e6136,Rick Coonan,5,Relaxing and frustrating! Fun game! I love my Peons!,2024-11-11,Uncategorized
fcd87c70-9590-475f-924d-3098ef4b09d8,Willie Davis,5,I love dice dreams I seen it on tv it's a good game,2024-11-12,Uncategorized
aa531aad-2eca-41b1-8827-b2a433d566a9,Johnny Harvey,5,"So far, it's a pretty basic game, but it's still pretty addictive.",2024-11-14,Uncategorized
c9202a3a-2fb9-416b-86f0-380dae23af35,Catherine,5,Lots of fun although too many pop ups,2024-11-15,Uncategorized
37f08d77-7e8d-43ca-88d9-df27159e50ff,Charlie Steiner,5,Dice Dreams very entertaining for anyone ! Great Work Development Team 😉💯🤘🏻!!$$,2024-11-15,Uncategorized
1ac12d4d-300b-47c6-9459-0d38379e6d3e,Stacy moody,5,Addicting great fun! Lots of great exciting new things👍👍👍👍👍👍👍❤️❤️❤️❤️,2024-11-11,Uncategorized
0c44dece-4044-4adf-b669-f5e1a4c03fff,James Squier,4,Fun game but it's a pain to add friends.,2024-11-14,Uncategorized
2baf9a18-7916-4005-9ad7-3e09a1eb11d7,Catherine Martin,5,This is so fun. Look forward to playing when I am relaxing.,2024-11-12,Uncategorized
70921888-0ebf-46b8-ba97-d2ea862075e1,jason martz,1,Way to many pop ups makes playing the game a chore,2024-11-14,Uncategorized
96dc4d48-9b0a-4854-9d6c-04518eb6d706,joker jay,4,It's to hard to add friends on this game if they are already playing it,2024-11-12,Uncategorized
ac7b43c2-0724-4dc8-9fb8-6b28ffa9c149,Kimberly,5,This is a great game. A lot like Monopoly.,2024-11-11,Uncategorized
d3ae178f-089d-40d1-bd65-526d1d85a3a2,Sherry Purvis,5,Fun Awesome Game!!! Best Addicting Game Ever!!! My Favorite 😍,2024-11-14,Uncategorized
322eb42b-fc8c-4a5d-a836-a4d35f94556a,Evert Van Staden,5,Love it.... been loosings days busy playing this,2024-11-15,Uncategorized
5a0d2827-7668-4fc0-94a1-c07d7239a3d7,Katheryne Ammerman,5,Cute and funny graphics.,2024-11-15,Uncategorized
